gene_symbol,ENSG_ID,alias_symbol,source
IGF2BP1,ENSG00000159217, IMP1,ENSG
HM13,ENSG00000101294, IMP1,ENSG
IMMP2L,ENSG00000184903, IMP2,ENSG
SPPL3,ENSG00000157837, IMP2,ENSG
NOS2,ENSG00000007171, INOS,ENSG
ISYNA1,ENSG00000105655, INOS,ENSG
EIF3E,ENSG00000104408, INT6,ENSG
INTS6,ENSG00000102786, INT6,ENSG
SOD2,ENSG00000291237, IPOB,ENSG
KPNB1,ENSG00000108424, IPOB,ENSG
LNPEP,ENSG00000113441, IRAP,ENSG
IL1RN,ENSG00000136689, IRAP,ENSG
EIF1,ENSG00000173812, ISO1,ENSG
SRR,ENSG00000167720, ISO1,ENSG
SMARCA1,ENSG00000102038, ISWI,ENSG
SMARCA5,ENSG00000153147, ISWI,ENSG
GLS,ENSG00000115419, KGA,ENSG
KCNJ3,ENSG00000162989, KGA,ENSG
KANK4,ENSG00000132854, KIAA0172,ENSG
KANK1,ENSG00000107104, KIAA0172,ENSG
TCP11,ENSG00000124678, KIAA0229,ENSG
ANKS1A,ENSG00000064999, KIAA0229,ENSG
ALG11,ENSG00000253710, KIAA0266,ENSG
UTP14C,ENSG00000253797, KIAA0266,ENSG
MAGI2,ENSG00000187391, KIAA0705,ENSG
ACTRT1,ENSG00000123165, KIAA0705,ENSG
JPT2,ENSG00000206053, KIAA1426,ENSG
CRAMP1,ENSG00000007545, KIAA1426,ENSG
CDKN1C,ENSG00000129757, KIP2,ENSG
CIB2,ENSG00000136425, KIP2,ENSG
YIPF3,ENSG00000137207, KLIP1,ENSG
CENPU,ENSG00000151725, KLIP1,ENSG
ZNF33B,ENSG00000196693, KOX31,ENSG
ZNF33A,ENSG00000189180, KOX31,ENSG
COL18A1,ENSG00000182871, KS,ENSG
OXSM,ENSG00000151093, KS,ENSG
CXCL14,ENSG00000145824, KS1,ENSG
ZNF382,ENSG00000161298, KS1,ENSG
IGKV1-12,ENSG00000243290, L19,ENSG
RPL19,ENSG00000108298, L19,ENSG
SIK3,ENSG00000160584, L19,ENSG
RSL24D1,ENSG00000137876, L30,ENSG
RPL30,ENSG00000156482, L30,ENSG
ACSL1,ENSG00000151726, LACS2,ENSG
ACSL6,ENSG00000164398, LACS2,ENSG
CTAG1A,ENSG00000268651, LAGE2A,ENSG
CTAG1B,ENSG00000184033, LAGE2A,ENSG
ALPK1,ENSG00000073331, LAK,ENSG
ARL4C,ENSG00000188042, LAK,ENSG
LAMP3,ENSG00000078081, LAMP,ENSG
LSAMP,ENSG00000185565, LAMP,ENSG
CEBPB,ENSG00000172216, LAP,ENSG
CENPJ,ENSG00000151849, LAP,ENSG
TOR1AIP1,ENSG00000143337, LAP1,ENSG
ANPEP,ENSG00000166825, LAP1,ENSG
TRAF3,ENSG00000131323, LAP1,ENSG
LAS1L,ENSG00000001497, LAS1,ENSG
DNAI7,ENSG00000118307, LAS1,ENSG
PTPRC,ENSG00000081237, LCA,ENSG
GUCY2D,ENSG00000132518, LCA,ENSG
HPS4,ENSG00000100099, LE,ENSG
FUT3,ENSG00000171124, LE,ENSG
ITGAL,ENSG00000005844, LFA-1,ENSG
ITGB2,ENSG00000160255, LFA-1,ENSG
LLGL1,ENSG00000131899, LGL1,ENSG
CRISPLD2,ENSG00000103196, LGL1,ENSG
EXT1,ENSG00000182197, LGS,ENSG
LGSN,ENSG00000146166, LGS,ENSG
LHX1,ENSG00000273706, LIM1,ENSG
MIP,ENSG00000135517, LIM1,ENSG
APBA2,ENSG00000034053, LIN-10,ENSG
PHAF1,ENSG00000125149, LIN-10,ENSG
CENPJ,ENSG00000151849, LIP1,ENSG
STK11IP,ENSG00000144589, LIP1,ENSG
ANXA2P3,ENSG00000216740, LIP2,ENSG
ANXA2,ENSG00000182718, LIP2,ENSG
LMNA,ENSG00000160789, LMNL1,ENSG
LMLN,ENSG00000185621, LMNL1,ENSG
NUSAP1,ENSG00000137804, LNP,ENSG
LNPK,ENSG00000144320, LNP,ENSG
ACP6,ENSG00000162836, LPAP,ENSG
PTPRCAP,ENSG00000213402, LPAP,ENSG
CREBRF,ENSG00000164463, LRF,ENSG
ZBTB7A,ENSG00000178951, LRF,ENSG
RPSA,ENSG00000168028, LRP,ENSG
PTPRA,ENSG00000132670, LRP,ENSG
LRP1,ENSG00000123384, LRP,ENSG
LRP10,ENSG00000197324, LRP9,ENSG
SORL1,ENSG00000137642, LRP9,ENSG
ABCF2,ENSG00000033050, M-ABC1,ENSG
ABCB8,ENSG00000197150, M-ABC1,ENSG
ABCB10,ENSG00000135776, M-ABC2,ENSG
ABCB10P1,ENSG00000274099, M-ABC2,ENSG
ITGB2,ENSG00000160255, MAC-1,ENSG
ITGAM,ENSG00000169896, MAC-1,ENSG
MXD1,ENSG00000059728, MAD1,ENSG
MAD1L1,ENSG00000002822, MAD1,ENSG
MXI1,ENSG00000119950, MAD2,ENSG
MAD2L1,ENSG00000164109, MAD2,ENSG
LMNA,ENSG00000160789, MADA,ENSG
AMPD1,ENSG00000116748, MADA,ENSG
NRBP1,ENSG00000115216, MADM,ENSG
ADAM10,ENSG00000137845, MADM,ENSG
MAGED4,ENSG00000154545, MAGE1,ENSG
MAGEA1,ENSG00000198681, MAGE1,ENSG
NAA30,ENSG00000139977, MAK3,ENSG
NAA50,ENSG00000121579, MAK3,ENSG
RTL1,ENSG00000254656, MART1,ENSG
MLANA,ENSG00000120215, MART1,ENSG
PEG10,ENSG00000242265, MART2,ENSG
HHAT,ENSG00000054392, MART2,ENSG
L1CAM,ENSG00000198910, MASA,ENSG
ENOPH1,ENSG00000145293, MASA,ENSG
SPACA9,ENSG00000165698, MAST,ENSG
SPG21,ENSG00000090487, MAST,ENSG
MBL2,ENSG00000165471, MBP,ENSG
PRG2,ENSG00000186652, MBP,ENSG
ENO1,ENSG00000074800, MBP-1,ENSG
HIVEP1,ENSG00000095951, MBP-1,ENSG
ATF7IP,ENSG00000171681, MCAF,ENSG
CCL2,ENSG00000108691, MCAF,ENSG
MUC1,ENSG00000185499, MCD,ENSG
MLYCD,ENSG00000103150, MCD,ENSG
PROM1,ENSG00000007062, MCDR2,ENSG
AKR1C2,ENSG00000151632, MCDR2,ENSG
MCHR2,ENSG00000152034, MCH2,ENSG
CASP6,ENSG00000138794, MCH2,ENSG
MOCOS,ENSG00000075643, MCS,ENSG
ZC4H2,ENSG00000126970, MCS,ENSG
MCAT,ENSG00000100294, MCT1,ENSG
SLC16A1,ENSG00000155380, MCT1,ENSG
SLC16A6,ENSG00000108932, MCT7,ENSG
SLC16A2,ENSG00000147100, MCT7,ENSG
TBC1D9,ENSG00000109436, MDR1,ENSG
ABCB1,ENSG00000085563, MDR1,ENSG
DUSP13A,ENSG00000293543, MDSP,ENSG
DUSP13B,ENSG00000079393, MDSP,ENSG
COL9A2,ENSG00000049089, MED,ENSG
SCN8A,ENSG00000196876, MED,ENSG
COMP,ENSG00000105664, MED,ENSG
COL9A3,ENSG00000092758, MED,ENSG
MEFV,ENSG00000103313, MEF,ENSG
ELF4,ENSG00000102034, MEF,ENSG
LY6G6D,ENSG00000206402, MEGT1,ENSG
LY6G6F-LY6G6D,ENSG00000250641, MEGT1,ENSG
METTL2B,ENSG00000165055, METTL2,ENSG
METTL2A,ENSG00000087995, METTL2,ENSG
PRSS30P,ENSG00000172460, MGC5228,ENSG
SRSF1,ENSG00000136450, MGC5228,ENSG
MIA,ENSG00000261857, MIA1,ENSG
CFAP100,ENSG00000163885, MIA1,ENSG
GDF15,ENSG00000130513, MIC1,ENSG
RMC1,ENSG00000141452, MIC1,ENSG
MICOS10,ENSG00000173436, MIC10,ENSG
CD46,ENSG00000117335, MIC10,ENSG
CENPC,ENSG00000145241, MIF2,ENSG
DDT,ENSG00000099977, MIF2,ENSG
MFSD1,ENSG00000118855, MINERVA,ENSG
NIBAN2,ENSG00000136830, MINERVA,ENSG
MINK1,ENSG00000141503, MINK,ENSG
KCNE1,ENSG00000180509, MINK,ENSG
CISD3,ENSG00000274768, MINT,ENSG
SPEN,ENSG00000065526, MINT,ENSG
MLXIPL,ENSG00000009950, MIO,ENSG
MIOS,ENSG00000164654, MIO,ENSG
TNPO1,ENSG00000083312, MIP,ENSG
MAFIP,ENSG00000274847, MIP,ENSG
CXCL2,ENSG00000081041, MIP-2A,ENSG
TRAPPC2,ENSG00000196459, MIP-2A,ENSG
TNPO1,ENSG00000083312, MIP1,ENSG
RPTOR,ENSG00000141564, MIP1,ENSG
MAPKAP1,ENSG00000119487, MIP1,ENSG
MYLIP,ENSG00000007944, MIR,ENSG
MARCHF8,ENSG00000165406, MIR,ENSG
MLXIP,ENSG00000175727, MIR,ENSG
PIAS2,ENSG00000078043, MIZ,ENSG
ZMIZ1,ENSG00000108175, MIZ,ENSG
MDK,ENSG00000110492, MK,ENSG
MVK,ENSG00000110921, MK,ENSG
MAPKAPK3,ENSG00000114738, MK3,ENSG
KCNA3,ENSG00000177272, MK3,ENSG
ATP8A2,ENSG00000132932, ML-1,ENSG
IL17F,ENSG00000112116, ML-1,ENSG
MYLK3,ENSG00000140795, MLCK,ENSG
MYLK,ENSG00000065534, MLCK,ENSG
KMT2B,ENSG00000272333, MLL2,ENSG
KMT2D,ENSG00000167548, MLL2,ENSG
KMT2B,ENSG00000272333, MLL4,ENSG
KMT2D,ENSG00000167548, MLL4,ENSG
MARCKSL1,ENSG00000175130, MLP,ENSG
CSRP3,ENSG00000129170, MLP,ENSG
ABCC6,ENSG00000091262, MLP1,ENSG
MARCKSL1,ENSG00000175130, MLP1,ENSG
GYPA,ENSG00000170180, MN,ENSG
CA9,ENSG00000107159, MN,ENSG
RC3H2,ENSG00000056586, MNAB,ENSG
OR1K1,ENSG00000165204, MNAB,ENSG
GYPE,ENSG00000197465, MNS,ENSG
GYPA,ENSG00000170180, MNS,ENSG
GYPB,ENSG00000250361, MNS,ENSG
SBNO1,ENSG00000139697, MOP3,ENSG
BMAL1,ENSG00000133794, MOP3,ENSG
CD200,ENSG00000091972, MOX2,ENSG
MEOX2,ENSG00000106511, MOX2,ENSG
LAMTOR3,ENSG00000109270, MP1,ENSG
PITRM1,ENSG00000107959, MP1,ENSG
RPS27,ENSG00000177954, MPS1,ENSG
TTK,ENSG00000112742, MPS1,ENSG
MYL12A,ENSG00000101608, MRCL3,ENSG
CLEC18C,ENSG00000157335, MRCL3,ENSG
MORF4L1P1,ENSG00000218283, MRG1,ENSG
MEIS2,ENSG00000134138, MRG1,ENSG
MEIS3,ENSG00000105419, MRG2,ENSG
MEIS3P1,ENSG00000179277, MRG2,ENSG
CILK1,ENSG00000112144, MRK,ENSG
MAP3K20,ENSG00000091436, MRK,ENSG
WLS,ENSG00000116729, MRP,ENSG
ABCC1,ENSG00000103222, MRP,ENSG
MRPL15,ENSG00000137547, MRP-L15,ENSG
MRPL19,ENSG00000115364, MRP-L15,ENSG
MSH3,ENSG00000113318, MRP1,ENSG
ABCC1,ENSG00000103222, MRP1,ENSG
ABCC2,ENSG00000023839, MRP2,ENSG
KLHL1,ENSG00000150361, MRP2,ENSG
S100A12,ENSG00000163221, MRP6,ENSG
ABCC6,ENSG00000091262, MRP6,ENSG
ABCC10,ENSG00000124574, MRP7,ENSG
CFTR,ENSG00000001626, MRP7,ENSG
S100A8,ENSG00000143546, MRP8,ENSG
ABCC8,ENSG00000006071, MRP8,ENSG
MS4A4A,ENSG00000110079, MS4A4,ENSG
MS4A8,ENSG00000166959, MS4A4,ENSG
FN1,ENSG00000115414, MSF,ENSG
PRG4,ENSG00000116690, MSF,ENSG
SEPTIN9,ENSG00000184640, MSF,ENSG
MSX2,ENSG00000120149, MSH,ENSG
POMC,ENSG00000115138, MSH,ENSG
ACAN,ENSG00000157766, MSK16,ENSG
CSPG4,ENSG00000173546, MSK16,ENSG
MSMB,ENSG00000263639, MSP,ENSG
MST1,ENSG00000173531, MSP,ENSG
LMLN,ENSG00000185621, MSP,ENSG
MAP3K10,ENSG00000130758, MST,ENSG
MSTO1,ENSG00000125459, MST,ENSG
MT1M,ENSG00000205364, MT1K,ENSG
MT1G,ENSG00000125144, MT1K,ENSG
MT1JP,ENSG00000255986, MTB,ENSG
NCAPG2,ENSG00000146918, MTB,ENSG
MT1L,ENSG00000260549, MTF,ENSG
MELTF,ENSG00000163975, MTF,ENSG
TRPM5,ENSG00000070985, MTR1,ENSG
CMTR1,ENSG00000137200, MTR1,ENSG
S100A4,ENSG00000196154, MTS1,ENSG
CDKN2A,ENSG00000147889, MTS1,ENSG
GSTM1,ENSG00000134184, MU,ENSG
BLOC1S5,ENSG00000188428, MU,ENSG
PSMA2,ENSG00000106588, MU,ENSG
AP1M2,ENSG00000129354, MU2,ENSG
AP2M1,ENSG00000161203, MU2,ENSG
PWWP3A,ENSG00000160953, MUM1,ENSG
IRF4,ENSG00000137265, MUM1,ENSG
WTAP,ENSG00000146457, MUM2,ENSG
TRAPPC1,ENSG00000170043, MUM2,ENSG
ZMYM1,ENSG00000197056, MYM,ENSG
ZMYM3,ENSG00000147130, MYM,ENSG
ZMYM6,ENSG00000163867, MYM,ENSG
ZMYM2,ENSG00000121741, MYM,ENSG
ZMYM4,ENSG00000146463, MYM,ENSG
SLC4A11,ENSG00000088836, NABC1,ENSG
BCAS1,ENSG00000064787, NABC1,ENSG
NLRP1,ENSG00000091592, NAC,ENSG
XK,ENSG00000047597, NAC,ENSG
NACC1,ENSG00000160877, NAC1,ENSG
SCN1A,ENSG00000144285, NAC1,ENSG
ACOT8,ENSG00000101473, NAP1,ENSG
AZI2,ENSG00000163512, NAP1,ENSG
NAPSA,ENSG00000131400, NAP1,ENSG
NAP1L1,ENSG00000187109, NAP1,ENSG
CXCL8,ENSG00000169429, NAP1,ENSG
NCKAP1,ENSG00000061676, NAP1,ENSG
SLC38A4,ENSG00000139209, NAT3,ENSG
NAA20,ENSG00000173418, NAT3,ENSG
NAA50,ENSG00000121579, NAT5,ENSG
NAA20,ENSG00000173418, NAT5,ENSG
TP63,ENSG00000073282, NBP,ENSG
COASY,ENSG00000068120, NBP,ENSG
EXD3,ENSG00000187609, NBR,ENSG
ARHGEF16,ENSG00000130762, NBR,ENSG
NLRP2,ENSG00000022556, NBS1,ENSG
NBN,ENSG00000104320, NBS1,ENSG
IVNS1ABP,ENSG00000116679, ND1,ENSG
MT-ND1,ENSG00000198888, ND1,ENSG
NDRG1,ENSG00000104419, NDR1,ENSG
STK38,ENSG00000112079, NDR1,ENSG
DDR1,ENSG00000137332, NEP,ENSG
MME,ENSG00000196549, NEP,ENSG
SLC6A2,ENSG00000103546, NET,ENSG
ELK3,ENSG00000111145, NET,ENSG
SLC6A2,ENSG00000103546, NET1,ENSG
PRPF38B,ENSG00000134186, NET1,ENSG
SLC6A5,ENSG00000165970, NET1,ENSG
OPN5,ENSG00000124818, NEUROPSIN,ENSG
KLK8,ENSG00000129455, NEUROPSIN,ENSG
GATA1,ENSG00000102145, NF-E1,ENSG
YY1,ENSG00000100811, NF-E1,ENSG
CSPG4,ENSG00000173546, NG2,ENSG
RNF5,ENSG00000183574, NG2,ENSG
MAP3K14,ENSG00000006062, NIK,ENSG
MAP4K4,ENSG00000071054, NIK,ENSG
CRPPA,ENSG00000214960, NIP,ENSG
DUOXA1,ENSG00000140254, NIP,ENSG
GIPC1,ENSG00000123159, NIP,ENSG
NCBP2,ENSG00000114503, NIP1,ENSG
NECAB3,ENSG00000125967, NIP1,ENSG
UHRF2,ENSG00000147854, NIRF,ENSG
IL17B,ENSG00000127743, NIRF,ENSG
AMT,ENSG00000145020, NKH,ENSG
GLDC,ENSG00000178445, NKH,ENSG
TACR1,ENSG00000115353, NKIR,ENSG
CD300LF,ENSG00000186074, NKIR,ENSG
TACR3,ENSG00000169836, NKR,ENSG
KLRB1,ENSG00000111796, NKR,ENSG
ANGPTL4,ENSG00000167772, NL2,ENSG
MMEL1,ENSG00000142606, NL2,ENSG
KIRREL2,ENSG00000126259, NLG1,ENSG
NLGN1,ENSG00000169760, NLG1,ENSG
NOC4L,ENSG00000184967, NOC4,ENSG
EMC8,ENSG00000131148, NOC4,ENSG
OSCP1,ENSG00000116885, NOR1,ENSG
NR4A3,ENSG00000119508, NOR1,ENSG
NOS1,ENSG00000089250, NOS,ENSG
NOS2,ENSG00000007171, NOS,ENSG
CCN3,ENSG00000136999, NOV,ENSG
RPL10,ENSG00000147403, NOV,ENSG
NAP1L3,ENSG00000186310, NPL3,ENSG
TAF15,ENSG00000270647, NPL3,ENSG
GRIN1,ENSG00000176884, NR1,ENSG
NDOR1,ENSG00000188566, NR1,ENSG
GABPA,ENSG00000154727, NRF2,ENSG
NFE2L2,ENSG00000116044, NRF2,ENSG
NAP1L1,ENSG00000187109, NRP,ENSG
NRP1,ENSG00000099250, NRP,ENSG
OPTN,ENSG00000123240, NRP,ENSG
CNTNAP1,ENSG00000108797, NRXN4,ENSG
CNTNAP2,ENSG00000174469, NRXN4,ENSG
GNL3,ENSG00000163938, NS,ENSG
SPINK5,ENSG00000133710, NS,ENSG
NHLH2,ENSG00000177551, NSCL2,ENSG
TAF1,ENSG00000147133, NSCL2,ENSG
NSMCE2,ENSG00000156831, NSE2,ENSG
LRATD2,ENSG00000168672, NSE2,ENSG
YTHDF2P1,ENSG00000270503, NY-REN-2,ENSG
YTHDF2,ENSG00000198492, NY-REN-2,ENSG
SLC22A16,ENSG00000004809, OAT6,ENSG
SLC22A20P,ENSG00000197847, OAT6,ENSG
ZNF423,ENSG00000102935, OAZ,ENSG
OAZ1,ENSG00000104904, OAZ,ENSG
C12orf75,ENSG00000235162, OCC-1,ENSG
FSTL1,ENSG00000163430, OCC-1,ENSG
C12orf75,ENSG00000235162, OCC1,ENSG
FSTL1,ENSG00000163430, OCC1,ENSG
SKP1P1,ENSG00000231234, OCP2,ENSG
SKP1,ENSG00000113558, OCP2,ENSG
POU5F1,ENSG00000204531, OCT3,ENSG
SLC22A3,ENSG00000146477, OCT3,ENSG
AZIN1,ENSG00000155096, ODC1L,ENSG
AZIN2,ENSG00000142920, ODC1L,ENSG
TENM1,ENSG00000009694, ODZ3,ENSG
TENM3,ENSG00000218336, ODZ3,ENSG
OR5I1,ENSG00000167825, OLF1,ENSG
EBF1,ENSG00000164330, OLF1,ENSG
OR7A1P,ENSG00000268834, OLF4P,ENSG
OR7A2P,ENSG00000172148, OLF4P,ENSG
TNFRSF11B,ENSG00000164761, OPG,ENSG
BTF3P11,ENSG00000118903, OPG,ENSG
OR7E110P,ENSG00000235623, OR7E68P,ENSG
OR7E26P,ENSG00000228547, OR7E68P,ENSG
AHI1,ENSG00000135541, ORF1,ENSG
NCKIPSD,ENSG00000213672, ORF1,ENSG
SHISA8,ENSG00000234965, ORF26,ENSG
WDR19,ENSG00000157796, ORF26,ENSG
RP1,ENSG00000104237, ORP1,ENSG
OSBPL1A,ENSG00000141447, ORP1,ENSG
OXSR1,ENSG00000172939, OSR1,ENSG
OSER1,ENSG00000132823, OSR1,ENSG
MCF2L,ENSG00000126217, OST,ENSG
DDOST,ENSG00000244038, OST,ENSG
CRX,ENSG00000105392, OTX3,ENSG
DMBX1,ENSG00000197587, OTX3,ENSG
HCRTR2,ENSG00000137252, OX2R,ENSG
CD200R1,ENSG00000163606, OX2R,ENSG
RPLP0,ENSG00000089157, P0,ENSG
MPZ,ENSG00000158887, P0,ENSG
RPLP1,ENSG00000137818, P1,ENSG
A4GALT,ENSG00000128274, P1,ENSG
PRF1,ENSG00000180644, P1,ENSG
CRYGFP,ENSG00000232799, P1,ENSG
NFKB1,ENSG00000109320, P105,ENSG
NFKB2,ENSG00000077150, P105,ENSG
SCYL1,ENSG00000142186, P105,ENSG
S100A10,ENSG00000197747, P11,ENSG
EXOSC6,ENSG00000223496, P11,ENSG
NOP2,ENSG00000111641, P120,ENSG
CTNND1,ENSG00000198561, P120,ENSG
RASA1,ENSG00000145715, P120,ENSG
H3P6,ENSG00000235655, P13,ENSG
EXOSC1,ENSG00000171311, P13,ENSG
CTNNBL1,ENSG00000132792, P14,ENSG
CDKN2A,ENSG00000147889, P14,ENSG
SF3B6,ENSG00000115128, P14,ENSG
S100A9,ENSG00000163220, P14,ENSG
LAMTOR2,ENSG00000116586, P14,ENSG
CDK2AP2,ENSG00000167797, P14,ENSG
CDKN2B,ENSG00000147883, P15,ENSG
NXT1,ENSG00000132661, P15,ENSG
MRPL28,ENSG00000086504, P15,ENSG
SUB1,ENSG00000113387, P15,ENSG
ANPEP,ENSG00000166825, P150,ENSG
ABL1,ENSG00000097007, P150,ENSG
CHAF1A,ENSG00000167670, P150,ENSG
POLE3,ENSG00000148229, P17,ENSG
FAM72A,ENSG00000196550, P17,ENSG
H3P12,ENSG00000230618, P18,ENSG
ZNF197,ENSG00000186448, P18,ENSG
MAFK,ENSG00000198517, P18,ENSG
EEF1E1,ENSG00000124802, P18,ENSG
CDKN2C,ENSG00000123080, P18,ENSG
LAMTOR1,ENSG00000149357, P18,ENSG
TPPP2,ENSG00000179636, P18,ENSG
ATRAID,ENSG00000138085, P18,ENSG
POLA1,ENSG00000101868, P180,ENSG
RRBP1,ENSG00000125844, P180,ENSG
CDKN2A,ENSG00000147889, P19,ENSG
IL23A,ENSG00000110944, P19,ENSG
CDKN2D,ENSG00000129355, P19,ENSG
HEATR5B,ENSG00000008869, P200,ENSG
ARID2,ENSG00000189079, P200,ENSG
ARFGEF1,ENSG00000066777, P200,ENSG
NSG1,ENSG00000168824, P21,ENSG
H3P16,ENSG00000178458, P21,ENSG
CDKN1A,ENSG00000124762, P21,ENSG
PHB2,ENSG00000215021, P22,ENSG
CHP1,ENSG00000187446, P22,ENSG
DYNC1H1,ENSG00000197102, P22,ENSG
EIF4G1,ENSG00000114867, P220,ENSG
NPAT,ENSG00000149308, P220,ENSG
CHP1,ENSG00000187446, P24,ENSG
CD9,ENSG00000010278, P24,ENSG
GOSR1,ENSG00000108587, P28,ENSG
GSTO1,ENSG00000148834, P28,ENSG
IL27,ENSG00000197272, P28,ENSG
DNALI1,ENSG00000163879, P28,ENSG
PRDX6,ENSG00000117592, P29,ENSG
PRTN3,ENSG00000196415, P29,ENSG
SYF2,ENSG00000117614, P29,ENSG
SLC10A3,ENSG00000126903, P3,ENSG
EXOSC10,ENSG00000171824, P3,ENSG
USE1,ENSG00000053501, P31,ENSG
PSMD8,ENSG00000099341, P31,ENSG
ATP6V1E1,ENSG00000131100, P31,ENSG
C1QBP,ENSG00000108561, P32,ENSG
CD8A,ENSG00000153563, P32,ENSG
GTF2H3,ENSG00000111358, P34,ENSG
AAGAB,ENSG00000103591, P34,ENSG
CCNH,ENSG00000134480, P34,ENSG
IL12A,ENSG00000168811, P35,ENSG
UPK3B,ENSG00000243566, P35,ENSG
FCN2,ENSG00000160339, P35,ENSG
CDK5R1,ENSG00000176749, P35,ENSG
NT5C3A,ENSG00000122643, P36,ENSG
H3C9P,ENSG00000220875, P36,ENSG
CD8B,ENSG00000172116, P37,ENSG
CCNH,ENSG00000134480, P37,ENSG
AIMP2,ENSG00000106305, P38,ENSG
AHSA1,ENSG00000100591, P38,ENSG
MAPK14,ENSG00000112062, P38,ENSG
CDK5R2,ENSG00000171450, P39,ENSG
ATP6V0D1,ENSG00000159720, P39,ENSG
BRMS1L,ENSG00000100916, P40,ENSG
PSMD7,ENSG00000103035, P40,ENSG
TP63,ENSG00000073282, P40,ENSG
IL9,ENSG00000145839, P40,ENSG
EBNA1BP2,ENSG00000117395, P40,ENSG
LANCL1,ENSG00000115365, P40,ENSG
ARMH1,ENSG00000198520, P40,ENSG
RPSA,ENSG00000168028, P40,ENSG
ARHGEF2,ENSG00000116584, P40,ENSG
WDR77,ENSG00000116455, P44,ENSG
GTF2H2,ENSG00000145736, P44,ENSG
IFI44,ENSG00000137965, P44,ENSG
CLEC11A,ENSG00000105472, P47,ENSG
H3P37,ENSG00000270433, P47,ENSG
ING1,ENSG00000153487, P47,ENSG
NSFL1C,ENSG00000088833, P47,ENSG
H3P38,ENSG00000259389, P48,ENSG
ST13,ENSG00000100380, P48,ENSG
PTF1A,ENSG00000168267, P48,ENSG
CD40,ENSG00000101017, P50,ENSG
ARHGEF7,ENSG00000102606, P50,ENSG
ASCC1,ENSG00000138303, P50,ENSG
NFKB1,ENSG00000109320, P50,ENSG
H3P41,ENSG00000265541, P51,ENSG
TP63,ENSG00000073282, P51,ENSG
ZNF398,ENSG00000197024, P51,ENSG
NFKB2,ENSG00000077150, P52,ENSG
PSIP1,ENSG00000164985, P52,ENSG
SRSF11,ENSG00000116754, P54,ENSG
NONO,ENSG00000147140, P54,ENSG
FKBP5,ENSG00000096060, P54,ENSG
ERG,ENSG00000157554, P55,ENSG
H3P44,ENSG00000226881, P55,ENSG
FSCN1,ENSG00000075618, P55,ENSG
CCDC91,ENSG00000123106, P56,ENSG
CDKL2,ENSG00000138769, P56,ENSG
CORO1A,ENSG00000102879, P57,ENSG
CDKN1C,ENSG00000129757, P57,ENSG
KIR2DL3,ENSG00000243772, P58,ENSG
RAD23B,ENSG00000119318, P58,ENSG
PDIA3,ENSG00000167004, P58,ENSG
DNAJC3,ENSG00000102580, P58,ENSG
S100A12,ENSG00000163221, P6,ENSG
EXOSC9,ENSG00000123737, P6,ENSG
ARHGEF5,ENSG00000050327, P60,ENSG
SQSTM1,ENSG00000161011, P60,ENSG
UBR4,ENSG00000127481, P600,ENSG
IL13,ENSG00000169194, P600,ENSG
KHDRBS1,ENSG00000121774, P62,ENSG
DCTN4,ENSG00000132912, P62,ENSG
GTF2H1,ENSG00000110768, P62,ENSG
NUP62,ENSG00000213024, P62,ENSG
SQSTM1,ENSG00000161011, P62,ENSG
IGF2BP2,ENSG00000073792, P62,ENSG
CKAP4,ENSG00000136026, P63,ENSG
TP63,ENSG00000073282, P63,ENSG
RELA,ENSG00000173039, P65,ENSG
GORASP1,ENSG00000114745, P65,ENSG
METAP2,ENSG00000111142, P67,ENSG
CD33,ENSG00000105383, P67,ENSG
DDX5,ENSG00000108654, P68,ENSG
POLD3,ENSG00000077514, P68,ENSG
PSIP1,ENSG00000164985, P75,ENSG
TNFRSF1B,ENSG00000028137, P75,ENSG
TCF3,ENSG00000071564, P75,ENSG
S100A8,ENSG00000143546, P8,ENSG
NUPR2,ENSG00000185290, P8,ENSG
CMC4,ENSG00000182712, P8,ENSG
EXOSC7,ENSG00000075914, P8,ENSG
NUPR1,ENSG00000176046, P8,ENSG
PPP1R12C,ENSG00000125503, P84,ENSG
THOC1,ENSG00000079134, P84,ENSG
SIRPA,ENSG00000198053, P84,ENSG
ARHGEF7,ENSG00000102606, P85,ENSG
PPP1R13B,ENSG00000088808, P85,ENSG
PPP1R12C,ENSG00000125503, P85,ENSG
PIK3R1,ENSG00000145675, P85,ENSG
MTCP1,ENSG00000214827, P8MTCP1,ENSG
CMC4,ENSG00000182712, P8MTCP1,ENSG
CANX,ENSG00000127022, P90,ENSG
TFRC,ENSG00000072274, P90,ENSG
PSMD2,ENSG00000175166, P97,ENSG
GEMIN4,ENSG00000179409, P97,ENSG
VCP,ENSG00000165280, P97,ENSG
CFDP1,ENSG00000153774, P97,ENSG
EIF4G2,ENSG00000110321, P97,ENSG
BLOC1S6,ENSG00000104164, PA,ENSG
EPB42,ENSG00000166947, PA,ENSG
SLC38A4,ENSG00000139209, PAAT,ENSG
C10orf88,ENSG00000119965, PAAT,ENSG
PABPC1,ENSG00000070756, PABPL1,ENSG
PABPC1P10,ENSG00000239443, PABPL1,ENSG
PSMG1,ENSG00000183527, PAC1,ENSG
KLF6,ENSG00000067082, PAC1,ENSG
PSMG2,ENSG00000128789, PAC2,ENSG
TBCE,ENSG00000284770, PAC2,ENSG
RBBP6,ENSG00000122257, PACT,ENSG
PRKRA,ENSG00000180228, PACT,ENSG
